ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,447",03/24/2018,API,1,700243,,351893,9277,29.43
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,447",03/24/2018,API,1,700243,,351893,9277,3.27
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,447",03/24/2018,API,1,700243,,351893,9277,1.64
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,447",03/24/2018,API,1,700251,,351898,9277,35.09
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,447",03/24/2018,API,1,700251,,351898,9277,3.90
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,447",03/24/2018,API,1,700251,,351898,9277,1.95
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,447",03/24/2018,API,1,700290,,352049,9277,8.81
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,447",03/24/2018,API,1,700290,,352049,9277,0.98
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,447",03/24/2018,API,1,700290,,352049,9277,0.49
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700243,,351877,9276,74.25
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700243,,351877,9276,8.25
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700243,,351877,9276,4.13
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700265,,351865,9276,62.13
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700265,,351865,9276,6.90
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2018,3,"2,446",03/26/2018,API,1,700265,,351865,9276,3.45
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351868,9276,72.90
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351868,9276,8.10
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351868,9276,4.05
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351888,9276,85.67
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351888,9276,9.52
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,446",03/26/2018,API,1,700376,,351888,9276,4.76
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351871,9276,13.82
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351871,9276,1.54
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351871,9276,0.77
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351880,9276,13.82
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351880,9276,1.54
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351880,9276,0.77
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351885,9276,13.82
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351885,9276,1.54
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351885,9276,0.77
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351890,9276,13.82
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351890,9276,1.54
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,446",03/26/2018,API,1,614629,,351890,9276,0.77
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,446",03/26/2018,API,1,616314,,351859,9276,4.92
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,446",03/26/2018,API,1,616314,,351859,9276,0.55
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,446",03/26/2018,API,1,616314,,351859,9276,0.27
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,446",03/26/2018,API,1,617035,,351875,9276,10.08
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,446",03/26/2018,API,1,617035,,351875,9276,1.12
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,446",03/26/2018,API,1,617035,,351875,9276,0.56
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,3,"2,341",03/24/2018,API,1,075192,,351560,9235,4.00
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,3,"2,341",03/24/2018,API,1,075192,,351560,9235,25.99
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,3,"2,341",03/24/2018,API,1,075192,,351560,9235,2.00
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,3,"2,341",03/24/2018,API,1,075192,,351560,9235,4.00
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,3,"2,341",03/24/2018,API,1,075192,,351560,9235,4.00
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,3,"2,339",03/26/2018,API,1,612001,,351425,9234,6.87
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,3,"2,339",03/26/2018,API,1,612001,,351425,9234,0.76
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,3,"2,339",03/26/2018,API,1,612001,,351425,9234,0.38
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351103,9201,13.66
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351103,9201,1.52
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351103,9201,0.76
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351146,9201,13.66
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351146,9201,1.52
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351146,9201,0.76
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351180,9201,17.38
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351180,9201,1.93
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351180,9201,0.97
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351201,9201,17.38
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351201,9201,1.93
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,3,"2,229",03/26/2018,API,1,614629,,351201,9201,0.97
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,3,"2,229",03/26/2018,API,1,700108,,351178,9201,2.29
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,229",03/26/2018,API,1,700376,,351181,9201,116.53
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,229",03/26/2018,API,1,700376,,351181,9201,12.95
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,229",03/26/2018,API,1,700376,,351181,9201,6.47
44330,53230,00000,1100-40-44-443-4430-0000-00000-00000-53230-00000,ST SN PLOW MEDCAL SUP,2018,3,"2,050",03/24/2018,API,1,612687,,350314,9100,5.50
44332,53230,00000,1100-40-44-443-4432-0000-00000-00000-53230-00000,ST SN CROS MEDCAL SUP,2018,3,"2,050",03/24/2018,API,1,612687,,350314,9100,0.61
44333,53230,00000,1100-40-44-443-4433-0000-00000-00000-53230-00000,ST SN BARR MEDCAL SUP,2018,3,"2,050",03/24/2018,API,1,612687,,350314,9100,0.31
44301,53235,00000,1100-40-44-443-4401-0000-00000-00000-53235-00000,SW ADM SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350185,9100,1.29
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350185,9100,8.41
44331,53235,00000,1100-40-44-443-4431-0000-00000-00000-53235-00000,ST SN REMV SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350185,9100,0.65
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350185,9100,1.29
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350185,9100,1.29
44301,53235,00000,1100-40-44-443-4401-0000-00000-00000-53235-00000,SW ADM SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350186,9100,0.82
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350186,9100,5.33
44331,53235,00000,1100-40-44-443-4431-0000-00000-00000-53235-00000,ST SN REMV SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350186,9100,0.41
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350186,9100,0.82
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350186,9100,0.82
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,3,"2,050",03/24/2018,API,1,700108,,350187,9100,2.00
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2018,3,"2,050",03/24/2018,API,1,700172,,350188,9100,71.20
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,3,"2,050",03/24/2018,API,1,707018,,350265,9100,8.81
44301,54350,00000,1100-40-44-443-4401-0000-00000-00000-54350-00000,SW ADM LEASE EQUP,2018,3,"2,050",03/24/2018,API,1,707018,,350281,9100,1.60
44301,54350,00000,1100-40-44-443-4401-0000-00000-00000-54350-00000,SW ADM LEASE EQUP,2018,3,"2,050",03/24/2018,API,1,707018,,350287,9100,9.59
44301,54350,00000,1100-40-44-443-4401-0000-00000-00000-54350-00000,SW ADM LEASE EQUP,2018,3,"2,050",03/24/2018,API,1,707018,,350299,9100,10.79
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2018,3,"2,047",03/26/2018,API,1,032862,,350124,9098,3.93
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2018,3,"2,047",03/26/2018,API,1,032862,,350124,9098,0.44
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2018,3,"2,047",03/26/2018,API,1,032862,,350124,9098,0.22
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,047",03/26/2018,API,1,602158,,350137,9098,14.88
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,047",03/26/2018,API,1,602158,,350137,9098,1.65
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,047",03/26/2018,API,1,602158,,350137,9098,0.83
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,047",03/26/2018,API,1,609770,,350176,9098,61.76
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,047",03/26/2018,API,1,609770,,350176,9098,6.86
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,047",03/26/2018,API,1,609770,,350176,9098,3.43
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,3,"2,047",03/26/2018,API,1,612001,,350151,9098,24.08
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,3,"2,047",03/26/2018,API,1,612001,,350151,9098,2.68
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,3,"2,047",03/26/2018,API,1,612001,,350151,9098,1.34
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2018,3,"2,047",03/26/2018,API,1,700167,,350123,9098,1.34
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350140,9098,321.29
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350140,9098,35.70
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350140,9098,17.85
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350177,9098,309.31
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350177,9098,34.37
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,3,"2,047",03/26/2018,API,1,700641,,350177,9098,17.18
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,700515,,349881,9061,5.30
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,700515,,349881,9061,5.30
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2018,3,"1,991",03/24/2018,API,1,702903,,349933,9061,5.39
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2018,3,"1,991",03/24/2018,API,1,702903,,349941,9061,-5.39
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2018,3,"1,991",03/24/2018,API,1,704350,,349952,9061,0.02
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2018,3,"1,991",03/24/2018,API,1,704350,,349952,9061,0.11
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2018,3,"1,991",03/24/2018,API,1,704350,,349952,9061,0.01
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2018,3,"1,991",03/24/2018,API,1,704350,,349952,9061,0.02
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2018,3,"1,991",03/24/2018,API,1,704350,,349952,9061,0.02
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2018,3,"1,991",03/24/2018,API,1,706985,,349955,9061,16.36
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349882,9061,0.34
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349882,9061,2.21
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349882,9061,0.17
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349882,9061,0.34
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349882,9061,0.34
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349883,9061,1.63
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349883,9061,10.59
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349883,9061,0.81
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349883,9061,1.63
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349883,9061,1.63
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349940,9061,3.76
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349940,9061,24.43
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349940,9061,1.88
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349940,9061,3.76
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,075192,,349940,9061,3.76
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2018,3,"1,991",03/24/2018,API,1,601212,,349938,9061,107.33
44330,53240,00000,1100-40-44-443-4430-0000-00000-00000-53240-00000,ST SN PLOW SNOW SUP,2018,3,"1,991",03/24/2018,API,1,700134,,349874,9061,"159,535.88"
44330,53240,00000,1100-40-44-443-4430-0000-00000-00000-53240-00000,ST SN PLOW SNOW SUP,2018,3,"1,991",03/24/2018,API,1,700134,,349954,9061,"174,904.87"
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2018,3,"1,991",03/24/2018,API,1,700167,,349956,9061,10.00
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,700515,,349881,9061,5.30
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,700515,,349881,9061,34.45
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,3,"1,991",03/24/2018,API,1,700515,,349881,9061,2.65
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2018,3,"1,982",03/16/2018,API,1,700425,,349756,9051,15.04
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2018,3,"1,975",03/31/2018,GNI,1,,,,MAINT CHAR,"3,000.00"
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2018,3,"1,925",03/26/2018,API,1,611393,,349682,9030,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2018,3,"1,925",03/26/2018,API,1,611393,,349682,9030,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2018,3,"1,925",03/26/2018,API,1,611393,,349682,9030,0.73
44301,57176,00000,1100-40-44-443-4401-0000-00000-00000-57176-00000,SW ADM XFR ID CHG WC,2018,3,"1,792",03/31/2018,GNI,1,,2018 WC,INTER-D CHRG,WC INTERD,"6,039.58"
44301,57175,00000,1100-40-44-443-4401-0000-00000-00000-57175-00000,SW ADM XFR ID CHG INS,2018,3,"1,791",03/31/2018,GNI,1,,2018 INSUR,INTER-D CHRG,INS INTERD,"1,718.67"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,3,"1,401",03/26/2018,API,1,051755,18000153,348975,8895,"11,517.50"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,3,"1,401",03/26/2018,API,1,173088,18000140,348972,8895,"2,210.00"
44330,54260,00000,1100-40-44-443-4430-0000-00000-00000-54260-00000,ST SN PLOW SNOW REMVL,2018,3,"1,401",03/26/2018,API,1,706650,18000128,348969,8895,"3,565.00"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"15,353.98"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,8.47
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"1,490.19"
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,148.14
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"1,129.38"
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"1,260.38"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,4.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"73,341.72"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,364.77
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,300.60
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"17,307.81"
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,283.53
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,620.53
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2018,3,"1,232",03/23/2018,PRJ,1,1806,11806,11806,PR1806,"6,097.98"
