ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167030,4626,1.28
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167030,4626,1.28
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167059,4626,1.12
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167059,4626,7.28
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167059,4626,0.56
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167059,4626,1.12
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167059,4626,1.12
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167178,4626,3.80
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167178,4626,24.69
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167178,4626,1.90
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167178,4626,3.80
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167178,4626,3.80
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167288,4626,8.98
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167288,4626,58.34
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167288,4626,4.49
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167288,4626,8.98
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167288,4626,8.98
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167320,4626,2.00
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167320,4626,12.99
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167320,4626,1.00
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167320,4626,2.00
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167320,4626,2.00
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167321,4626,-2.38
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167321,4626,-15.46
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167321,4626,-1.19
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167321,4626,-2.38
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2016,7,"1,115",07/26/2016,API,1,075192,,167321,4626,-2.38
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2016,7,"1,079",07/26/2016,API,1,601212,,166348,4549,102.00
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2016,7,"1,079",07/26/2016,API,1,604686,,166305,4549,896.85
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2016,7,"1,079",07/26/2016,API,1,604686,,166305,4549,99.65
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2016,7,"1,079",07/26/2016,API,1,604686,,166305,4549,49.83
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2016,7,"1,079",07/26/2016,API,1,611393,,166318,4549,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166318,4549,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166318,4549,0.73
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166319,4549,8.76
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166319,4549,0.97
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166319,4549,0.49
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166322,4549,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166322,4549,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2016,7,"1,079",07/26/2016,API,1,611393,,166322,4549,0.73
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2016,7,"1,079",07/26/2016,API,1,612001,,166321,4549,8.33
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2016,7,"1,079",07/26/2016,API,1,612001,,166321,4549,0.93
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2016,7,"1,079",07/26/2016,API,1,612001,,166321,4549,0.46
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2016,7,"1,079",07/26/2016,API,1,700168,,166314,4549,3.00
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2016,7,"1,079",07/26/2016,API,1,700172,,166331,4549,64.31
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2016,7,"1,079",07/26/2016,API,1,700172,,166332,4549,64.31
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2016,7,"1,079",07/26/2016,API,1,700304,,166330,4549,14.76
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2016,7,"1,049",07/30/2016,API,1,700425,,165952,4508,16.89
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,"13,625.76"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,12.78
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,120.56
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,908.07
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,"1,043.35"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,"22,973.18"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,44.49
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,459.04
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,"1,524.42"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,"1,788.77"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,14.59
44331,51210,00000,1100-40-44-443-4431-0000-00000-00000-51210-00000,ST SN REMV HRLY WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,7.51
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,1.29
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,1.73
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,14.59
44332,51210,00000,1100-40-44-443-4432-0000-00000-00000-51210-00000,ST SN CROS HRLY WAGES,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,7.51
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,1.29
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2016,7,906,07/29/2016,PRJ,1,1615,11615,11615,PR1615,1.73
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2016,7,551,07/30/2016,API,1,614885,,159331,4138,0.46
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,"13,996.08"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,1.31
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,105.18
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,136.18
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,931.10
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,"1,057.19"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,5.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,"18,145.95"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,35.53
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,489.55
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,84.89
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,225.57
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,156.83
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,"1,207.06"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,"1,405.39"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,20.69
44331,52413,00000,1100-40-44-443-4431-0000-00000-00000-52413-00000,ST SN REMV WAGE INS B,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,0.22
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,1.37
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,1.54
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,20.69
44332,52413,00000,1100-40-44-443-4432-0000-00000-00000-52413-00000,ST SN CROS WAGE INS B,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,0.22
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,1.37
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2016,7,356,07/15/2016,PRJ,1,1614,11614,11614,PR1614,1.54
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2016,7,50,07/01/2016,GEN,1,,,,MAINT CHAR,551.50
44330,54810,00000,1100-40-44-443-4430-0000-00000-00000-54810-00000,ST SN PLOW OTHR EXP,2016,7,49,07/01/2016,API,1,603561,16002123,156341,3735,"2,084.92"
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"13,891.10"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,0.45
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,52.54
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"5,090.05"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,920.32
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"1,033.95"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"17,774.04"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,35.83
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,44.16
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,6.26
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"8,168.87"
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"1,189.38"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,"1,325.53"
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,224.93
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,16.31
44331,52410,00000,1100-40-44-443-4431-0000-00000-00000-52410-00000,ST SN REMV HLTH INS B,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,23.19
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,1.09
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,2.76
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,16.31
44332,52410,00000,1100-40-44-443-4432-0000-00000-00000-52410-00000,ST SN CROS HLTH INS B,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,23.19
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,1.09
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,2.76
44334,51110,00000,1100-40-44-443-4434-0000-00000-00000-51110-00000,ST SN MISC PERM WAGES,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,752.41
44334,52410,00000,1100-40-44-443-4434-0000-00000-00000-52410-00000,ST SN MISC HLTH INS B,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,445.90
44334,52510,00000,1100-40-44-443-4434-0000-00000-00000-52510-00000,ST SN MISC WI RET SY,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,49.66
44334,52610,00000,1100-40-44-443-4434-0000-00000-00000-52610-00000,ST SN MISC FICA MEDIC,2016,7,33,07/01/2016,PRJ,1,1613,11613,11613,PR1613,55.79
44330,53315,00000,1100-40-44-443-4430-0000-00000-00000-53315-00000,ST SN PLOW BUILD SUP,2016,6,"2,577",06/26/2016,API,1,152611,,186350,6470,17.16
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2016,6,"2,577",06/26/2016,API,1,152611,,186350,6470,1.91
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2016,6,"2,577",06/26/2016,API,1,152611,,186350,6470,0.95
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,-968.95
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,968.95
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,-107.67
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,107.67
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,-53.82
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2016,6,"2,475",06/30/2016,GNI,1,,SUPPLIES,WRK SUPPLIES,INTERD CHG,53.82
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2016,6,"2,387",06/26/2016,API,1,602158,,171353,5132,141.12
44330,54121,00000,1100-40-44-443-4430-0000-00000-00000-54121-00000,ST SN PLOW CELL PHONE,2016,6,"2,387",06/26/2016,API,1,606420,,171306,5132,40.01
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,312",06/30/2016,API,1,065037,,167767,4704,24.17
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,312",06/30/2016,API,1,065037,,167773,4704,19.14
44330,53230,00000,1100-40-44-443-4430-0000-00000-00000-53230-00000,ST SN PLOW MEDCAL SUP,2016,6,"2,285",06/26/2016,API,1,612687,,166086,4515,4.12
44332,53230,00000,1100-40-44-443-4432-0000-00000-00000-53230-00000,ST SN CROS MEDCAL SUP,2016,6,"2,285",06/26/2016,API,1,612687,,166086,4515,0.46
44333,53230,00000,1100-40-44-443-4433-0000-00000-00000-53230-00000,ST SN BARR MEDCAL SUP,2016,6,"2,285",06/26/2016,API,1,612687,,166086,4515,0.23
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2016,6,"2,285",06/26/2016,API,1,700108,,166016,4515,9.04
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2016,6,"2,285",06/26/2016,API,1,700108,,166102,4515,6.00
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2016,6,"2,281",06/30/2016,API,1,065037,,165897,4497,101.40
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,281",06/30/2016,API,1,065037,,165907,4497,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,281",06/30/2016,API,1,065037,,165913,4497,3.96
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2016,6,"2,257",06/30/2016,GNI,1,,,,FS CHRGS,"26,163.13"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,164",06/30/2016,API,1,065037,,161338,4290,107.88
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,164",06/30/2016,API,1,065037,,161349,4290,337.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,164",06/30/2016,API,1,065037,,161355,4290,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2016,6,"2,164",06/30/2016,API,1,065037,,161382,4290,90.66
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161026,4286,10.04
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161026,4286,1.12
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161026,4286,0.56
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161166,4286,10.04
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161166,4286,1.12
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2016,6,"2,161",06/26/2016,API,1,614629,,161166,4286,0.56
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2016,6,"2,161",06/26/2016,API,1,616314,,160861,4286,40.35
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2016,6,"2,161",06/26/2016,API,1,616314,,160861,4286,4.48
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2016,6,"2,161",06/26/2016,API,1,616314,,160861,4286,2.24
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2016,6,"2,161",06/26/2016,API,1,616314,,161087,4286,49.32
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2016,6,"2,161",06/26/2016,API,1,616314,,161087,4286,5.48
