ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44334,52413,00000,1100-40-44-443-4434-0000-00000-00000-52413-00000,ST SN MISC WAGE INS B,2017,3,941,03/24/2017,PRJ,1,1706,11706,11706,PR1706,6.27
44334,52510,00000,1100-40-44-443-4434-0000-00000-00000-52510-00000,ST SN MISC WI RET SY,2017,3,941,03/24/2017,PRJ,1,1706,11706,11706,PR1706,67.24
44334,52610,00000,1100-40-44-443-4434-0000-00000-00000-52610-00000,ST SN MISC FICA MEDIC,2017,3,941,03/24/2017,PRJ,1,1706,11706,11706,PR1706,74.40
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2017,3,469,03/30/2017,API,1,614885,,233893,279,0.48
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"18,743.05"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,9.44
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"1,837.43"
44301,51410,00000,1100-40-44-443-4401-0000-00000-00000-51410-00000,SW ADM ELECT WAGE,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,49.19
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"5,227.02"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"1,403.46"
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"1,563.17"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"46,417.73"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,544.54
44330,51130,00000,1100-40-44-443-4430-0000-00000-00000-51130-00000,ST SN PLOW WKR COMP W,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,112.13
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"32,297.25"
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"23,252.03"
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"5,449.34"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,"5,991.91"
44331,51110,00000,1100-40-44-443-4431-0000-00000-00000-51110-00000,ST SN REMV PERM WAGES,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,10.92
44331,52410,00000,1100-40-44-443-4431-0000-00000-00000-52410-00000,ST SN REMV HLTH INS B,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,10.53
44331,52510,00000,1100-40-44-443-4431-0000-00000-00000-52510-00000,ST SN REMV WI RET SY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,0.75
44331,52610,00000,1100-40-44-443-4431-0000-00000-00000-52610-00000,ST SN REMV FICA MEDIC,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,2.14
44332,51110,00000,1100-40-44-443-4432-0000-00000-00000-51110-00000,ST SN CROS PERM WAGES,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,267.48
44332,51120,00000,1100-40-44-443-4432-0000-00000-00000-51120-00000,ST SN CROS PRMIUM PAY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,1.50
44332,52410,00000,1100-40-44-443-4432-0000-00000-00000-52410-00000,ST SN CROS HLTH INS B,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,152.57
44332,52510,00000,1100-40-44-443-4432-0000-00000-00000-52510-00000,ST SN CROS WI RET SY,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,18.30
44332,52610,00000,1100-40-44-443-4432-0000-00000-00000-52610-00000,ST SN CROS FICA MEDIC,2017,3,229,03/10/2017,PRJ,1,1705,11705,11705,PR1705,20.74
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2017,3,208,03/08/2017,GEN,1,,,,RADIO SHOP,70.08
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2017,3,208,03/08/2017,GEN,1,,,,RADIO SHOP,7.79
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2017,3,208,03/08/2017,GEN,1,,,,RADIO SHOP,3.89
44330,43190,00000,1100-40-44-443-4430-0000-00000-00000-43190-00000,ST SN PLOW MIS CHRGS,2017,3,177,03/07/2017,CRP,1,21,21057621,,cash recpt,"-1,800.00"
44330,43190,00000,1100-40-44-443-4430-0000-00000-00000-43190-00000,ST SN PLOW MIS CHRGS,2017,3,177,03/07/2017,CRP,1,21,21057621,,cash recpt,-352.50
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2017,2,"1,239",02/28/2017,GNI,1,,,,FS CHRGS,"141,298.42"
44332,57141,00000,1100-40-44-443-4432-0000-00000-00000-57141-00000,ST SN CROS ID CHRG FS,2017,2,"1,239",02/28/2017,GNI,1,,,,FS CHRGS,"4,851.80"
44333,57141,00000,1100-40-44-443-4433-0000-00000-00000-57141-00000,ST SN BARR ID CHRG FS,2017,2,"1,239",02/28/2017,GNI,1,,,,FS CHRGS,"2,170.52"
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2017,2,"1,234",02/01/2017,GEN,1,,,,MAINT CHAR,"1,000.00"
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,224",02/28/2017,API,1,065037,,241185,775,28.17
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2017,2,"1,153",02/28/2017,API,1,065037,,239527,580,112.06
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,153",02/28/2017,API,1,065037,,239534,580,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,153",02/28/2017,API,1,065037,,239540,580,3.96
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,129",02/28/2017,API,1,065037,,236522,456,110.99
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,129",02/28/2017,API,1,065037,,236531,456,279.13
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,129",02/28/2017,API,1,065037,,236537,456,6.34
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,129",02/28/2017,API,1,065037,,236565,456,106.54
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2017,2,"1,081",02/28/2017,API,1,065037,,234159,320,402.18
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2017,2,"1,081",02/28/2017,API,1,065037,,234262,320,29.80
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,120899,,233112,220,11.39
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,120899,,233112,220,1.27
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,120899,,233112,220,0.63
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233169,220,13.70
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233169,220,1.52
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233169,220,0.76
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233279,220,13.70
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233279,220,1.52
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233279,220,0.76
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233423,220,14.35
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233423,220,1.59
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233423,220,0.80
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2017,2,"1,050",02/26/2017,API,1,700243,,233251,220,"1,165.04"
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,2,"1,050",02/26/2017,API,1,700245,,233252,220,1.47
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,2,"1,050",02/26/2017,API,1,700245,,233252,220,0.16
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,2,"1,050",02/26/2017,API,1,700245,,233252,220,0.08
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700290,,233463,220,23.39
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700290,,233463,220,2.60
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700290,,233463,220,1.30
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2017,2,"1,050",02/26/2017,API,1,700321,,233367,220,2.80
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,"1,050",02/26/2017,API,1,700376,,233168,220,27.95
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,"1,050",02/26/2017,API,1,700376,,233168,220,3.11
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,"1,050",02/26/2017,API,1,700376,,233168,220,1.55
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700376,,233250,220,53.35
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700376,,233250,220,5.93
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700376,,233250,220,2.96
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233171,220,1.15
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233171,220,0.13
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233171,220,0.06
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233473,220,9.32
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233473,220,1.04
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,702632,,233473,220,0.52
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700147,,233148,220,80.04
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233170,220,48.26
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233170,220,5.36
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233170,220,2.68
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233219,220,25.13
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233219,220,2.79
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,700179,,233219,220,1.40
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,602158,,233233,220,2.17
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,602158,,233233,220,0.24
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,050",02/26/2017,API,1,602158,,233233,220,0.12
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,602158,,233474,220,8.70
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,602158,,233474,220,0.97
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,2,"1,050",02/26/2017,API,1,602158,,233474,220,0.48
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233057,220,13.70
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233057,220,1.52
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,2,"1,050",02/26/2017,API,1,614629,,233057,220,0.76
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2017,2,"1,032",02/28/2017,API,1,052829,,232797,184,12.09
44301,53120,00000,1100-40-44-443-4401-0000-00000-00000-53120-00000,SW ADM COPY PRINT,2017,2,"1,030",02/15/2017,API,1,600632,,232576,166,2.81
44301,53150,00000,1100-40-44-443-4401-0000-00000-00000-53150-00000,SW ADM POSTAGE,2017,2,"1,029",02/15/2017,API,1,600632,,232575,165,20.22
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,021212,,232205,137,88.20
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,021212,,232205,137,9.80
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,021212,,232205,137,4.90
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232239,137,586.98
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232239,137,65.22
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232239,137,32.61
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232379,137,52.38
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232379,137,5.82
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,2,"1,024",02/26/2017,API,1,031039,,232379,137,2.91
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,"1,024",02/26/2017,API,1,050005,,232332,137,204.88
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,"1,024",02/26/2017,API,1,050005,,232332,137,22.76
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,"1,024",02/26/2017,API,1,050005,,232332,137,11.38
44330,53315,00000,1100-40-44-443-4430-0000-00000-00000-53315-00000,ST SN PLOW BUILD SUP,2017,2,"1,024",02/26/2017,API,1,130872,,232411,137,17.28
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2017,2,"1,024",02/26/2017,API,1,130872,,232411,137,1.92
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2017,2,"1,024",02/26/2017,API,1,130872,,232411,137,0.96
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232380,137,18.38
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232380,137,2.04
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232380,137,1.02
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232410,137,14.75
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232410,137,1.64
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232410,137,0.82
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232426,137,7.54
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232426,137,0.84
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,2,"1,024",02/26/2017,API,1,602158,,232426,137,0.42
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2017,2,"1,024",02/26/2017,API,1,609266,,232425,137,0.08
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2017,2,"1,024",02/26/2017,API,1,609266,,232425,137,0.52
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2017,2,"1,024",02/26/2017,API,1,609266,,232425,137,0.04
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2017,2,"1,024",02/26/2017,API,1,609266,,232425,137,0.08
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2017,2,"1,024",02/26/2017,API,1,609266,,232425,137,0.08
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232275,137,9.24
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232275,137,1.03
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232275,137,0.51
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232295,137,39.41
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232295,137,4.38
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,2,"1,024",02/26/2017,API,1,616314,,232295,137,2.19
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,"1,024",02/26/2017,API,1,700251,,232331,137,11.69
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,"1,024",02/26/2017,API,1,700251,,232331,137,1.30
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,"1,024",02/26/2017,API,1,700251,,232331,137,0.65
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,"1,024",02/26/2017,API,1,700994,,232284,137,9.56
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,"1,024",02/26/2017,API,1,700994,,232284,137,1.06
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,"1,024",02/26/2017,API,1,700994,,232284,137,0.53
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,992,02/26/2017,API,1,615965,,231640,61,-1.34
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,992,02/26/2017,API,1,615965,,231640,61,-0.67
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,992,02/26/2017,API,1,615965,,231641,61,12.05
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,992,02/26/2017,API,1,615965,,231641,61,1.34
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,992,02/26/2017,API,1,615965,,231641,61,0.67
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231632,61,66.41
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231632,61,7.38
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231632,61,3.69
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231688,61,17.87
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231688,61,1.99
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231688,61,0.99
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,992,02/26/2017,API,1,616314,,231703,61,14.27
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,992,02/26/2017,API,1,616314,,231703,61,1.59
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,992,02/26/2017,API,1,616314,,231703,61,0.79
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231729,61,25.03
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231729,61,2.78
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,2,992,02/26/2017,API,1,616314,,231729,61,1.39
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,2,992,02/26/2017,API,1,700075,,231735,61,178.14
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,2,992,02/26/2017,API,1,700075,,231735,61,19.79
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,2,992,02/26/2017,API,1,700075,,231735,61,9.90
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2017,2,992,02/26/2017,API,1,700140,,231683,61,0.34
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2017,2,992,02/26/2017,API,1,700140,,231683,61,2.21
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2017,2,992,02/26/2017,API,1,700140,,231683,61,0.17
